Date,Equity,Cash,Positions
2019-09-20,1033082.95,288753.93,6
2019-09-23,1063400.33,288753.93,6
2019-09-24,1060608.43,288753.93,6
2019-09-25,1051855.14,288753.93,6
2019-09-26,1050447.81,288753.93,6
2019-09-27,1055641.3,288753.93,6
2019-09-30,1050976.03,288753.93,6
2019-10-01,1044742.67,288753.93,6
2019-10-02,1044742.67,288753.93,6
2019-10-03,1046300.12,288753.93,6
2019-10-04,1038173.63,288753.93,6
2019-10-07,1037070.26,288753.93,6
2019-10-08,1037070.26,288753.93,6
2019-10-09,1041944.51,288753.93,6
2019-10-10,1040910.96,288753.93,6
2019-10-11,1044696.5,288753.93,6
2019-10-14,1050713.26,288753.93,6
2019-10-15,1049500.27,288753.93,6
2019-10-16,1049080.47,288753.93,6
2019-10-17,1059765.84,288753.93,6
2019-10-18,1072790.02,288753.93,6
2019-10-21,1072790.02,288753.93,6
2019-10-22,1076993.7,288753.93,6
2019-10-23,1076122.63,288753.93,6
2019-10-24,1077152.74,288753.93,6
2019-10-25,1071775.83,378140.59,5
2019-10-27,1084247.14,378140.59,5
2019-10-28,1084247.14,378140.59,5
2019-10-29,1086201.71,378140.59,5
2019-10-30,1082805.74,378140.59,5
2019-10-31,1086222.05,378140.59,5
2019-11-01,1074184.98,378140.59,5
2019-11-04,1069313.73,378140.59,5
2019-11-05,1071031.46,378140.59,5
2019-11-06,1067710.37,378140.59,5
2019-11-07,1071307.12,378140.59,5
2019-11-08,1056344.27,378140.59,5
2019-11-11,1047763.33,378140.59,5
2019-11-12,1047763.33,378140.59,5
2019-11-13,1045447.3,378140.59,5
2019-11-14,1057121.18,171.02,9
2019-11-15,1050404.71,171.02,9
2019-11-18,1044554.07,171.02,9
2019-11-19,1048901.12,171.02,9
2019-11-20,1038334.88,171.02,9
2019-11-21,1029131.71,171.02,9
2019-11-22,1027733.51,171.02,9
2019-11-25,1031045.6,171.02,9
2019-11-26,1034711.67,171.02,9
2019-11-27,1044335.84,171.02,9
2019-11-28,1044471.71,171.02,9
2019-11-29,1042774.64,171.02,9
2019-12-02,1049838.86,171.02,9
2019-12-03,1053685.84,171.02,9
2019-12-04,1050052.48,171.02,9
2019-12-05,1048175.5,171.02,9
2019-12-06,1046222.49,171.02,9
2019-12-09,1040472.19,171.02,9
2019-12-10,1025031.93,171.02,9
2019-12-11,1023990.23,75.21,9
2019-12-12,1020198.95,75.21,9
2019-12-13,1019395.23,75.21,9
2019-12-16,1019605.95,75.21,9
2019-12-17,1026189.89,75.21,9
2019-12-18,1026495.38,75.21,9
2019-12-19,1031522.36,75.21,9
2019-12-20,1035308.94,75.21,9
2019-12-23,1035111.42,75.21,9
2019-12-24,1035891.03,75.21,9
2019-12-26,1041332.94,75.21,9
2019-12-27,1051132.18,75.21,9
2019-12-30,1055904.25,75.21,9
2019-12-31,1043141.79,75.21,9
2020-01-01,1049590.81,75.21,9
2020-01-02,1060015.32,75.21,9
2020-01-03,1057968.78,75.21,9
2020-01-06,1042615.12,75.21,9
2020-01-07,1049446.97,75.21,9
2020-01-08,1053424.29,75.21,9
2020-01-09,1073082.61,75.21,9
2020-01-10,1072237.31,75.21,9
2020-01-13,1077920.56,75.21,9
2020-01-14,1085438.92,75.21,9
2020-01-15,1093310.88,75.21,9
2020-01-16,1108089.55,75.21,9
2020-01-17,1115251.01,75.21,9
2020-01-20,1114459.44,75.21,9
2020-01-21,1111241.16,75.21,9
2020-01-22,1109053.2,75.21,9
2020-01-23,1117927.17,75.21,9
2020-01-24,1136635.39,75.21,9
2020-01-27,1117283.09,75.21,9
2020-01-28,1115281.8,90509.36,8
2020-01-29,1108283.43,90509.36,8
2020-01-30,1097499.0,90509.36,8
2020-01-31,1101459.05,291.23,9
2020-02-03,1090352.09,28.11,10
2020-02-04,1104190.61,28.11,10
2020-02-05,1111834.78,28.11,10
2020-02-06,1114114.69,28.11,10
2020-02-07,1139598.27,28.11,10
2020-02-10,1156460.85,28.11,10
2020-02-11,1153646.56,28.11,10
2020-02-12,1164817.22,28.11,10
2020-02-13,1181581.06,28.11,10
2020-02-14,1187586.19,28.11,10
2020-02-17,1171974.57,28.11,10
2020-02-18,1156205.19,28.11,10
2020-02-19,1178373.6,28.11,10
2020-02-20,1183595.7,28.11,10
2020-02-21,1183595.7,28.11,10
2020-02-24,1175652.54,28.11,10
2020-02-25,1156104.87,28.11,10
2020-02-26,1143096.35,28.11,10
2020-02-27,1137358.87,28.11,10
2020-02-28,1123686.42,28.11,10
2020-03-02,1123953.8,28.11,10
2020-03-03,1143687.29,28.11,10
2020-03-04,1130175.21,28.11,10
2020-03-05,1140787.54,28.11,10
2020-03-06,1134496.72,28.11,10
2020-03-09,1096251.84,175740.21,9
2020-03-10,1096251.84,175740.21,9
2020-03-11,1094184.46,175740.21,9
2020-03-12,1033173.32,175955.74,8
2020-03-13,1040162.16,342237.95,6
2020-03-16,1008600.96,342237.95,6
2020-03-17,1007067.85,342237.95,6
2020-03-18,960883.59,342237.95,6
2020-03-19,937181.29,524691.71,4
2020-03-20,947643.93,624572.58,3
2020-03-23,916544.27,624572.58,3
2020-03-24,924598.6,727773.13,2
2020-03-25,923484.22,727773.13,2
2020-03-26,921638.88,727773.13,2
2020-03-27,918983.14,727773.13,2
2020-03-30,921176.01,727773.13,2
2020-03-31,929520.33,727773.13,2
2020-04-01,929218.88,727773.13,2
2020-04-02,929218.88,727773.13,2
2020-04-03,916521.01,727773.13,2
2020-04-06,916521.01,727773.13,2
2020-04-07,931199.99,727773.13,2
2020-04-08,945537.55,727773.13,2
2020-04-09,945232.43,727773.13,2
2020-04-13,942464.61,727773.13,2
2020-04-14,942464.61,727773.13,2
2020-04-15,939950.48,727773.13,2
2020-04-16,940747.29,727773.13,2
2020-04-17,942652.92,727773.13,2
2020-04-20,949072.88,727773.13,2
2020-04-21,954669.07,727773.13,2
2020-04-22,951770.25,727773.13,2
2020-04-23,950018.26,727773.13,2
2020-04-24,954068.67,727773.13,2
2020-04-27,958170.6,727773.13,2
2020-04-28,956934.74,727773.13,2
2020-04-29,956340.31,727773.13,2
2020-04-30,955454.73,727773.13,2
2020-05-01,955454.73,727773.13,2
2020-05-04,953618.54,727773.13,2
2020-05-05,952717.54,727773.13,2
2020-05-06,958661.08,727773.13,2
2020-05-07,961047.99,727773.13,2
2020-05-08,968504.18,727773.13,2
2020-05-11,968717.96,727773.13,2
2020-05-12,967306.33,727773.13,2
2020-05-13,963021.17,727773.13,2
2020-05-14,968807.03,727773.13,2
2020-05-15,969038.93,727773.13,2
2020-05-18,964508.27,727773.13,2
2020-05-19,962992.76,727773.13,2
2020-05-20,972752.02,727773.13,2
2020-05-21,977110.92,727773.13,2
2020-05-22,973888.42,727773.13,2
2020-05-26,977001.67,727773.13,2
2020-05-27,970217.09,727773.13,2
2020-05-28,968309.0,727773.13,2
2020-05-29,971906.42,727773.13,2
2020-06-01,975289.43,727773.13,2
2020-06-02,979818.68,727773.13,2
2020-06-03,974941.41,727773.13,2
2020-06-04,976630.67,727773.13,2
2020-06-05,977535.57,727773.13,2
2020-06-08,979292.57,727773.13,2
2020-06-09,975058.08,727773.13,2
2020-06-10,981370.88,727773.13,2
2020-06-11,978782.79,727773.13,2
2020-06-12,980280.88,727773.13,2
2020-06-15,983182.3,727773.13,2
2020-06-16,986405.82,727773.13,2
2020-06-17,981899.3,727773.13,2
2020-06-18,984173.04,727773.13,2
2020-06-19,986387.51,727773.13,2
2020-06-22,989579.59,727773.13,2
2020-06-23,992821.02,727773.13,2
2020-06-24,984442.24,727773.13,2
2020-06-25,986258.12,727773.13,2
2020-06-26,985577.48,727773.13,2
2020-06-29,989339.3,727773.13,2
2020-06-30,989752.23,727773.13,2
2020-07-01,987686.22,727773.13,2
2020-07-02,989934.98,727773.13,2
2020-07-03,991198.88,727773.13,2
2020-07-06,992433.15,727773.13,2
2020-07-07,988418.01,727773.13,2
2020-07-08,988100.97,727773.13,2
2020-07-09,989084.18,727773.13,2
2020-07-10,991315.51,727773.13,2
2020-07-13,989180.53,727773.13,2
2020-07-14,989897.47,727773.13,2
2020-07-15,989441.37,727773.13,2
2020-07-16,998657.25,727773.13,2
2020-07-17,1000350.08,727773.13,2
2020-07-20,999110.44,727773.13,2
2020-07-21,997358.28,727773.13,2
2020-07-22,996635.76,727773.13,2
2020-07-23,1000030.98,727773.13,2
2020-07-24,1001887.63,727773.13,2
2020-07-27,997006.27,727773.13,2
2020-07-28,996473.19,727773.13,2
2020-07-29,999713.2,727773.13,2
2020-07-30,998716.53,727773.13,2
2020-07-31,1009334.46,727773.13,2
2020-08-03,1009392.85,727773.13,2
2020-08-04,1017351.63,727773.13,2
2020-08-05,1014676.15,727773.13,2
2020-08-06,1016302.28,727773.13,2
2020-08-07,1014884.13,727773.13,2
2020-08-10,1025424.97,727773.13,2
2020-08-11,1025653.58,727773.13,2
2020-08-12,1027592.34,727773.13,2
2020-08-13,1026072.42,727773.13,2
2020-08-14,1026003.66,727773.13,2
2020-08-17,1026993.99,727773.13,2
2020-08-18,1027593.95,727773.13,2
2020-08-19,1030762.03,727773.13,2
2020-08-20,1030860.87,727773.13,2
2020-08-21,1028657.61,727773.13,2
2020-08-24,1039563.15,428734.75,5
2020-08-25,1053310.73,128980.61,8
2020-08-26,1047762.22,92.48,10
2020-08-27,1046659.84,92.48,10
2020-08-28,1035848.08,92.48,10
2020-08-31,1002126.14,82835.02,9
2020-09-01,1012806.05,82835.02,9
2020-09-02,1030281.71,82835.02,9
2020-09-03,1043888.29,82835.02,9
2020-09-04,1043542.22,82835.02,9
2020-09-07,1056390.45,82835.02,9
2020-09-08,1046936.28,82835.02,9
2020-09-09,1039184.05,82835.02,9
2020-09-10,1057467.23,107623.82,8
2020-09-11,1071042.3,107623.82,8
2020-09-14,1089857.56,107623.82,8
2020-09-15,1109143.9,7640.81,9
2020-09-16,1141143.47,7640.81,9
2020-09-17,1169758.12,7640.81,9
2020-09-18,1184742.0,7640.81,9
2020-09-21,1146482.05,7640.81,9
2020-09-22,1111430.53,7640.81,9
2020-09-23,1095510.4,7640.81,9
2020-09-24,1073416.53,7640.81,9
2020-09-25,1094152.88,7640.81,9
2020-09-28,1137847.41,7640.81,9
2020-09-29,1136238.18,7640.81,9
2020-09-30,1130872.6,7640.81,9
2020-10-01,1140730.19,7640.81,9
2020-10-02,1140730.19,7640.81,9
2020-10-05,1123151.61,7640.81,9
2020-10-06,1124287.32,7640.81,9
2020-10-07,1127864.55,169.71,10
2020-10-08,1107946.08,169.71,10
2020-10-09,1105678.82,169.71,10
2020-10-12,1094752.06,169.71,10
2020-10-13,1109609.67,169.71,10
2020-10-14,1118057.31,169.71,10
2020-10-15,1113583.94,169.71,10
2020-10-16,1124746.65,169.71,10
2020-10-19,1131953.28,169.71,10
2020-10-20,1125934.12,169.71,10
2020-10-21,1117816.9,84924.69,9
2020-10-22,1120226.1,84924.69,9
2020-10-23,1121105.7,84924.69,9
2020-10-26,1107027.73,84924.69,9
2020-10-27,1140340.28,84924.69,9
2020-10-28,1130954.37,84924.69,9
2020-10-29,1122431.82,84924.69,9
2020-10-30,1117584.8,84924.69,9
2020-11-02,1106458.02,84924.69,9
2020-11-03,1097396.93,84924.69,9
2020-11-04,1097967.1,84924.69,9
2020-11-05,1118563.7,84924.69,9
2020-11-06,1127395.38,84924.69,9
2020-11-09,1131642.66,84924.69,9
2020-11-10,1094300.87,84924.69,9
2020-11-11,1099249.1,84924.69,9
2020-11-12,1104642.97,84924.69,9
2020-11-13,1114375.99,84924.69,9
2020-11-14,1121078.83,84924.69,9
2020-11-16,1121078.83,84924.69,9
2020-11-17,1126803.22,84924.69,9
2020-11-18,1123372.65,84924.69,9
2020-11-19,1113527.61,84924.69,9
2020-11-20,1131135.32,8.03,10
2020-11-23,1144134.83,8.03,10
2020-11-24,1154329.04,8.03,10
2020-11-25,1130277.54,8.03,10
2020-11-26,1150952.4,8.03,10
2020-11-27,1183654.85,8.03,10
2020-11-30,1183654.85,8.03,10
2020-12-01,1215060.61,8.03,10
2020-12-02,1224573.93,8.03,10
2020-12-03,1234308.6,8.03,10
2020-12-04,1250735.95,8.03,10
2020-12-07,1256402.57,8.03,10
2020-12-08,1260976.39,8.03,10
2020-12-09,1263155.84,8.03,10
2020-12-10,1257250.18,8.03,10
2020-12-11,1252488.92,8.03,10
2020-12-14,1266962.31,8.03,10
2020-12-15,1288346.22,8.03,10
2020-12-16,1309371.22,8.03,10
2020-12-17,1294639.43,8.03,10
2020-12-18,1288383.68,8.03,10
2020-12-21,1264737.98,8.03,10
2020-12-22,1279079.28,8.03,10
2020-12-23,1292944.4,8.03,10
2020-12-24,1304529.53,8.03,10
2020-12-28,1324452.5,8.03,10
2020-12-29,1331385.27,8.03,10
2020-12-30,1321508.31,8.03,10
2020-12-31,1339654.91,8.03,10
2021-01-01,1353043.03,8.03,10
2021-01-04,1377185.83,8.03,10
2021-01-05,1397066.34,8.03,10
2021-01-06,1403375.43,8.03,10
2021-01-07,1416132.32,8.03,10
2021-01-08,1410948.68,8.03,10
2021-01-11,1397214.67,8.03,10
2021-01-12,1377072.67,8.03,10
2021-01-13,1387300.42,8.03,10
2021-01-14,1373974.51,8.03,10
2021-01-15,1354166.49,8.03,10
2021-01-18,1350878.58,8.03,10
2021-01-19,1362629.93,8.03,10
2021-01-20,1365601.28,8.03,10
2021-01-21,1349234.47,8.03,10
2021-01-22,1324441.02,8.03,10
2021-01-25,1318242.59,8.03,10
2021-01-26,1318242.59,8.03,10
2021-01-27,1302210.04,8.03,10
2021-01-28,1309999.03,8.03,10
2021-01-29,1291462.32,8.03,10
2021-02-01,1302007.84,132346.86,9
2021-02-02,1330079.43,132346.86,9
2021-02-03,1326372.76,32579.53,10
2021-02-04,1337155.78,32579.53,10
2021-02-05,1344250.44,32579.53,10
2021-02-08,1359008.98,32579.53,10
2021-02-09,1382884.56,32579.53,10
2021-02-10,1408512.93,32579.53,10
2021-02-11,1482331.9,32579.53,10
2021-02-12,1484616.8,32579.53,10
2021-02-15,1480706.17,32579.53,10
2021-02-16,1472061.16,32579.53,10
2021-02-17,1472285.13,32579.53,10
2021-02-18,1482849.67,32579.53,10
2021-02-19,1460958.91,32579.53,10
2021-02-22,1471332.81,32579.53,10
2021-02-23,1474865.69,32579.53,10
2021-02-24,1478010.99,32579.53,10
2021-02-25,1497373.99,32579.53,10
2021-02-26,1476482.94,32579.53,10
2021-03-01,1502872.97,32579.53,10
2021-03-02,1542445.69,32579.53,10
2021-03-03,1567367.32,32579.53,10
2021-03-04,1589339.17,32579.53,10
2021-03-05,1561825.59,32579.53,10
2021-03-08,1563895.69,32579.53,10
2021-03-09,1548931.97,32579.53,10
2021-03-10,1562421.25,32579.53,10
2021-03-11,1562421.25,32579.53,10
2021-03-12,1570293.28,32579.53,10
2021-03-15,1575221.36,32579.53,10
2021-03-16,1577577.3,32579.53,10
2021-03-17,1542952.18,32579.53,10
2021-03-18,1512283.82,32579.53,10
2021-03-19,1516459.17,32579.53,10
2021-03-22,1513875.69,32579.53,10
2021-03-23,1547167.21,32579.53,10
2021-03-24,1520231.56,32579.53,10
2021-03-25,1483835.02,32579.53,10
2021-03-26,1522383.89,32579.53,10
2021-03-29,1522383.89,32579.53,10
2021-03-30,1537525.93,32579.53,10
2021-03-31,1547687.36,32579.53,10
2021-04-01,1573825.14,32579.53,10
2021-04-05,1543916.39,32579.53,10
2021-04-06,1575922.66,32579.53,10
2021-04-07,1603988.36,32579.53,10
2021-04-08,1610404.52,32579.53,10
2021-04-09,1616732.18,32579.53,10
2021-04-12,1548558.09,32579.53,10
2021-04-13,1571548.73,32579.53,10
2021-04-14,1571548.73,32579.53,10
2021-04-15,1554482.03,32579.53,10
2021-04-16,1569978.15,32579.53,10
2021-04-19,1556219.9,32579.53,10
2021-04-20,1559179.85,32579.53,10
2021-04-21,1559179.85,32579.53,10
2021-04-22,1594064.03,32579.53,10
2021-04-23,1580620.6,32579.53,10
2021-04-26,1610017.81,32579.53,10
2021-04-27,1633478.13,32579.53,10
2021-04-28,1664686.88,32579.53,10
2021-04-29,1700703.64,32579.53,10
2021-04-30,1690125.2,32579.53,10
2021-05-03,1722711.12,32579.53,10
2021-05-04,1679426.41,32579.53,10
2021-05-05,1682079.27,32579.53,10
2021-05-06,1673391.95,32579.53,10
2021-05-07,1663781.18,32579.53,10
2021-05-10,1683882.5,32579.53,10
2021-05-11,1695612.92,32579.53,10
2021-05-12,1674759.01,32579.53,10
2021-05-13,1674759.01,32579.53,10
2021-05-14,1649893.75,32579.53,10
2021-05-17,1663219.29,32579.53,10
2021-05-18,1675160.41,32579.53,10
2021-05-19,1670234.68,32579.53,10
2021-05-20,1651450.84,32579.53,10
2021-05-21,1671981.37,32579.53,10
2021-05-24,1676521.35,32579.53,10
2021-05-25,1673383.94,32579.53,10
2021-05-26,1691211.12,32579.53,10
2021-05-27,1681900.93,32579.53,10
2021-05-28,1681886.87,32579.53,10
2021-05-31,1686462.67,32579.53,10
2021-06-01,1676828.72,32579.53,10
2021-06-02,1683320.37,32579.53,10
2021-06-03,1705988.74,32579.53,10
2021-06-04,1709554.09,32579.53,10
2021-06-07,1721468.39,32579.53,10
2021-06-08,1743349.93,32579.53,10
2021-06-09,1710142.79,32579.53,10
2021-06-10,1723524.09,32579.53,10
2021-06-11,1731156.74,32579.53,10
2021-06-14,1726851.75,32579.53,10
2021-06-15,1726812.94,32579.53,10
2021-06-16,1727059.29,32579.53,10
2021-06-17,1735363.95,32579.53,10
2021-06-18,1718982.94,32579.53,10
2021-06-21,1721929.91,32579.53,10
2021-06-22,1719779.18,32579.53,10
2021-06-23,1705464.05,32579.53,10
2021-06-24,1700984.66,32579.53,10
2021-06-25,1716365.2,32579.53,10
2021-06-28,1733202.65,32579.53,10
2021-06-29,1718193.02,32579.53,10
2021-06-30,1710192.97,32579.53,10
2021-07-01,1714308.99,32579.53,10
2021-07-02,1771311.42,32579.53,10
2021-07-05,1794809.87,32579.53,10
2021-07-06,1765607.35,32579.53,10
2021-07-07,1780730.65,32579.53,10
2021-07-08,1771300.79,32579.53,10
2021-07-09,1766153.56,32579.53,10
2021-07-12,1776056.9,32579.53,10
2021-07-13,1784636.57,32579.53,10
2021-07-14,1790713.68,32579.53,10
2021-07-15,1773935.72,32579.53,10
2021-07-16,1797400.23,32579.53,10
2021-07-19,1803589.5,32579.53,10
2021-07-20,1798899.76,32579.53,10
2021-07-21,1798899.76,32579.53,10
2021-07-22,1813324.68,32579.53,10
2021-07-23,1811831.83,32579.53,10
2021-07-26,1803203.91,32579.53,10
2021-07-27,1781236.24,32579.53,10
2021-07-28,1776621.1,154971.28,9
2021-07-29,1802061.32,231798.37,9
2021-07-30,1818367.77,132110.08,10
2021-08-02,1822429.85,132110.08,10
2021-08-03,1829100.93,132110.08,10
2021-08-04,1812222.78,132110.08,10
2021-08-05,1807772.26,132110.08,10
2021-08-06,1811202.88,132110.08,10
2021-08-09,1813140.53,132110.08,10
2021-08-10,1784693.91,132110.08,10
2021-08-11,1792968.07,132110.08,10
2021-08-12,1822863.42,132110.08,10
2021-08-13,1826195.95,132110.08,10
2021-08-16,1795883.94,132110.08,10
2021-08-17,1794024.68,132110.08,10
2021-08-18,1790784.56,132110.08,10
2021-08-19,1790784.56,132110.08,10
2021-08-20,1770220.54,132110.08,10
2021-08-23,1739282.89,132110.08,10
2021-08-24,1740289.71,132110.08,10
2021-08-25,1745783.21,132110.08,10
2021-08-26,1753080.82,132110.08,10
2021-08-27,1750562.19,113603.54,10
2021-08-30,1798542.09,113603.54,10
2021-08-31,1821721.17,113603.54,10
2021-09-01,1863837.34,113603.54,10
2021-09-02,1886635.77,113603.54,10
2021-09-03,1885923.95,113603.54,10
2021-09-06,1903093.46,113603.54,10
2021-09-07,1905278.19,113603.54,10
2021-09-08,1923789.22,113603.54,10
2021-09-09,1919933.19,113603.54,10
2021-09-10,1919933.19,113603.54,10
2021-09-13,1914415.9,113603.54,10
2021-09-14,1889609.45,113603.54,10
2021-09-15,1906881.59,113603.54,10
2021-09-16,1903851.78,113603.54,10
2021-09-17,1888070.62,113603.54,10
2021-09-20,1856020.21,113603.54,10
2021-09-21,1872527.54,113603.54,10
2021-09-22,1882508.58,113603.54,10
2021-09-23,1889643.22,113603.54,10
2021-09-24,1919066.95,113603.54,10
2021-09-27,1933364.24,312144.67,9
2021-09-28,1938404.0,212526.17,10
2021-09-29,1946542.37,212526.17,10
2021-09-30,1941242.7,212526.17,10
2021-10-01,1918855.96,212526.17,10
2021-10-04,1936305.82,212526.17,10
2021-10-05,1927949.05,212526.17,10
2021-10-06,1908983.38,212526.17,10
2021-10-07,1928514.76,212526.17,10
2021-10-08,1955763.67,212526.17,10
2021-10-11,2009260.39,212526.17,10
2021-10-12,2011585.31,212526.17,10
2021-10-13,2057562.62,212526.17,10
2021-10-14,2046131.5,212526.17,10
2021-10-15,2046131.5,212526.17,10
2021-10-18,2045875.3,212526.17,10
2021-10-19,2048788.88,212526.17,10
2021-10-20,1983476.76,212526.17,10
2021-10-21,1931230.73,212526.17,10
2021-10-22,1901992.86,295743.34,9
2021-10-25,1842377.39,195744.27,10
2021-10-26,1885070.94,195744.27,10
2021-10-27,1893512.46,195744.27,10
2021-10-28,1850877.82,195744.27,10
2021-10-29,1851335.04,195744.27,10
2021-11-01,1871516.86,195744.27,10
2021-11-02,1870540.57,195744.27,10
2021-11-03,1861085.6,195744.27,10
2021-11-04,1874916.16,195744.27,10
2021-11-05,1874916.16,195744.27,10
2021-11-08,1915215.69,195744.27,10
2021-11-09,1926238.14,195744.27,10
2021-11-10,1942660.68,195744.27,10
2021-11-11,1926164.08,195744.27,10
2021-11-12,1938127.23,195744.27,10
2021-11-15,1959178.0,195744.27,10
2021-11-16,1964519.42,195744.27,10
2021-11-17,1967674.2,195744.27,10
2021-11-18,1930336.54,195744.27,10
2021-11-19,1930336.54,195744.27,10
2021-11-22,1886531.8,195744.27,10
2021-11-23,1903879.72,195744.27,10
2021-11-24,1908520.48,195744.27,10
2021-11-25,1906136.93,195744.27,10
2021-11-26,1876898.44,195744.27,10
2021-11-29,1861357.76,279619.91,9
2021-11-30,1863353.82,179672.6,10
2021-12-01,1854163.52,179672.6,10
2021-12-02,1868404.34,179672.6,10
2021-12-03,1887792.47,179672.6,10
2021-12-06,1853034.21,179672.6,10
2021-12-07,1869785.4,187855.36,9
2021-12-08,1896717.48,87887.99,10
2021-12-09,1918552.82,87887.99,10
2021-12-10,1967448.49,87887.99,10
2021-12-13,1954122.46,87887.99,10
2021-12-14,1941556.67,87887.99,10
2021-12-15,1907154.46,87887.99,10
2021-12-16,1905206.21,87887.99,10
2021-12-17,1858511.27,87887.99,10
2021-12-20,1795758.86,87887.99,10
2021-12-21,1810448.51,376431.14,8
2021-12-22,1845191.32,176477.88,10
2021-12-23,1875272.06,176477.88,10
2021-12-24,1869455.27,176477.88,10
2021-12-27,1883023.2,176477.88,10
2021-12-28,1919330.01,176477.88,10
2021-12-29,1924610.27,176477.88,10
2021-12-30,1932796.77,176477.88,10
2021-12-31,1957978.87,176477.88,10
2022-01-03,1981712.15,176477.88,10
2022-01-04,1996094.27,176477.88,10
2022-01-05,2001031.33,176477.88,10
2022-01-06,1999792.64,176477.88,10
2022-01-07,2008450.41,176477.88,10
2022-01-10,2033185.38,176477.88,10
2022-01-11,2063910.19,176477.88,10
2022-01-12,2058890.17,176477.88,10
2022-01-13,2051746.32,176477.88,10
2022-01-14,2048259.52,176477.88,10
2022-01-17,2046967.83,176477.88,10
2022-01-18,2003731.81,176477.88,10
2022-01-19,2002337.15,176477.88,10
2022-01-20,1999715.76,160708.25,10
2022-01-21,1968487.0,160708.25,10
2022-01-24,1878313.79,160708.25,10
2022-01-25,1870640.51,160708.25,10
2022-01-26,1870640.51,160708.25,10
2022-01-27,1858048.13,160708.25,10
2022-01-28,1858078.09,160708.25,10
2022-01-31,1858248.21,160708.25,10
2022-02-01,1878155.82,160708.25,10
2022-02-02,1922461.81,160708.25,10
2022-02-03,1928520.06,160708.25,10
2022-02-04,1914918.71,160708.25,10
2022-02-07,1874231.34,160708.25,10
2022-02-08,1863101.16,160708.25,10
2022-02-09,1864381.95,160708.25,10
2022-02-10,1862009.89,160708.25,10
2022-02-11,1818137.72,160708.25,10
2022-02-14,1747436.93,160708.25,10
2022-02-15,1776316.62,409438.5,7
2022-02-16,1792231.53,409438.5,7
2022-02-17,1777774.62,309488.89,8
2022-02-18,1760746.22,309488.89,8
2022-02-21,1738839.57,309488.89,8
2022-02-22,1723277.03,309488.89,8
2022-02-23,1722745.96,209688.5,9
2022-02-24,1633848.73,209688.5,9
2022-02-25,1663954.67,769997.58,6
2022-02-28,1669869.07,769997.58,6
2022-03-01,1669869.07,852419.63,5
2022-03-02,1656407.23,852419.63,5
2022-03-03,1661931.33,1007024.05,4
2022-03-04,1649224.97,1007024.05,4
2022-03-07,1636227.88,1007024.05,4
2022-03-08,1634683.75,1325052.58,3
2022-03-09,1638282.78,1325052.58,3
2022-03-10,1644535.99,1325052.58,3
2022-03-11,1648122.17,1325052.58,3
2022-03-14,1654690.47,1325052.58,3
2022-03-15,1653387.62,1325052.58,3
2022-03-16,1655770.55,1325052.58,3
2022-03-17,1658371.3,1325052.58,3
2022-03-18,1658371.3,1325052.58,3
2022-03-21,1667801.31,1325052.58,3
2022-03-22,1684392.01,1225052.58,4
2022-03-23,1694632.02,1225052.58,4
2022-03-24,1688303.63,1225052.58,4
2022-03-25,1685468.04,1225052.58,4
2022-03-28,1683701.57,927349.64,7
2022-03-29,1680349.97,927349.64,7
2022-03-30,1697720.09,927349.64,7
2022-03-31,1708509.26,927349.64,7
2022-04-01,1700738.89,927349.64,7
2022-04-04,1706385.55,927349.64,7
2022-04-05,1724696.11,927349.64,7
2022-04-06,1736527.92,927349.64,7
2022-04-07,1732306.55,827386.72,8
2022-04-08,1749102.41,727416.08,9
2022-04-11,1750004.51,627467.47,10
2022-04-12,1743873.64,627467.47,10
2022-04-13,1748198.07,627467.47,10
2022-04-14,1748198.07,627467.47,10
2022-04-18,1746131.56,627467.47,10
2022-04-19,1747882.85,627467.47,10
2022-04-20,1757765.04,627467.47,10
2022-04-21,1764744.98,627467.47,10
2022-04-22,1754861.16,627467.47,10
2022-04-25,1745519.5,627467.47,10
2022-04-26,1766527.91,627467.47,10
2022-04-27,1760633.38,627467.47,10
2022-04-28,1761037.45,627467.47,10
2022-04-29,1740186.37,627467.47,10
2022-05-02,1746633.16,627467.47,10
2022-05-03,1746633.16,627467.47,10
2022-05-04,1727487.88,627467.47,10
2022-05-05,1714823.51,627467.47,10
2022-05-06,1688197.07,709413.44,9
2022-05-09,1666161.81,792701.19,8
2022-05-10,1643575.05,792701.19,8
2022-05-11,1611525.21,792701.19,8
2022-05-12,1587595.7,792701.19,8
2022-05-13,1589246.87,792701.19,8
2022-05-16,1607530.0,792701.19,8
2022-05-17,1628594.51,792701.19,8
2022-05-18,1636637.76,792701.19,8
2022-05-19,1634716.99,792701.19,8
2022-05-20,1645743.37,792701.19,8
2022-05-23,1636333.1,792701.19,8
2022-05-24,1621011.75,792701.19,8
2022-05-25,1589682.62,792701.19,8
2022-05-26,1592216.24,917309.82,7
2022-05-27,1595944.3,917309.82,7
2022-05-30,1606942.79,917309.82,7
2022-05-31,1607019.28,917309.82,7
2022-06-01,1614400.14,917309.82,7
2022-06-02,1616708.24,917309.82,7
2022-06-03,1620089.3,917309.82,7
2022-06-06,1623025.64,917309.82,7
2022-06-07,1615649.9,917309.82,7
2022-06-08,1615760.1,1002178.38,6
2022-06-09,1614823.75,1002178.38,6
2022-06-10,1600247.14,1002178.38,6
2022-06-13,1576534.21,1002178.38,6
2022-06-14,1576942.79,1087972.84,5
